80D4F6 20 30 D5    JSR $D530     [80D530] A:0E01 X:0000 Y:00AA S:0133 D:0E68 DB:86 nvMXdizC V:258 H: 63 F:17
				849C39 BD 11 00    LDA $0011,X   [860BB9] A:03A2 X:0BA8 Y:A552 S:0124 D:0E68 DB:86 nvMxdizC V: 22 H:295 F:18
				849C3C 8D 08 00    STA $0008     [860008] A:0362 X:0BA8 Y:A552 S:0124 D:0E68 DB:86 nvMxdizC V: 22 H:303 F:18
				849C3F A5 11       LDA $11       [000E79] A:0362 X:0BA8 Y:A552 S:0124 D:0E68 DB:86 nvMxdizC V: 22 H:309 F:18
				849C41 8D 09 00    STA $0009     [860009] A:0329 X:0BA8 Y:A552 S:0124 D:0E68 DB:86 nvMxdizC V: 22 H:316 F:18
				849C44 BC 20 00    LDY $0020,X   [860BC8] A:0329 X:0BA8 Y:A552 S:0124 D:0E68 DB:86 nvMxdizC V: 22 H:322 F:18
				849C47 A6 20       LDX $20       [000E88] A:0329 X:0BA8 Y:A552 S:0124 D:0E68 DB:86 NvMxdizC V: 22 H:331 F:18
				849C49 0B          PHD                    A:0329 X:CFA0 Y:A552 S:0124 D:0E68 DB:86 NvMxdizC V: 23 H:  0 F:18
				849C4A F4 00 00    PEA $0000              A:0329 X:CFA0 Y:A552 S:0122 D:0E68 DB:86 NvMxdizC V: 23 H:  7 F:18
				849C4D 2B          PLD                    A:0329 X:CFA0 Y:A552 S:0120 D:0E68 DB:86 NvMxdizC V: 23 H: 15 F:18
				849C4E BD 02 00    LDA $0002,X   [86CFA2] A:0329 X:CFA0 Y:A552 S:0122 D:0000 DB:86 nvMxdiZC V: 23 H: 24 F:18
				849C51 18          CLC                    A:0310 X:CFA0 Y:A552 S:0122 D:0000 DB:86 nvMxdizC V: 23 H: 31 F:18
				849C52 79 02 00    ADC $0002,Y   [86A554] A:0310 X:CFA0 Y:A552 S:0122 D:0000 DB:86 nvMxdizc V: 23 H: 34 F:18
				849C55 85 00       STA $00       [000000] A:0316 X:CFA0 Y:A552 S:0122 D:0000 DB:86 nvMxdizc V: 23 H: 42 F:18
				849C57 64 01       STZ $01       [000001] A:0316 X:CFA0 Y:A552 S:0122 D:0000 DB:86 nvMxdizc V: 23 H: 47 F:18
				849C59 BD 03 00    LDA $0003,X   [86CFA3] A:0316 X:CFA0 Y:A552 S:0122 D:0000 DB:86 nvMxdizc V: 23 H: 52 F:18
				849C5C 18          CLC                    A:0318 X:CFA0 Y:A552 S:0122 D:0000 DB:86 nvMxdizc V: 23 H: 59 F:18
				849C5D 79 03 00    ADC $0003,Y   [86A555] A:0318 X:CFA0 Y:A552 S:0122 D:0000 DB:86 nvMxdizc V: 23 H: 62 F:18
				849C60 85 02       STA $02       [000002] A:0326 X:CFA0 Y:A552 S:0122 D:0000 DB:86 nvMxdizc V: 23 H: 70 F:18
				849C62 64 03       STZ $03       [000003] A:0326 X:CFA0 Y:A552 S:0122 D:0000 DB:86 nvMxdizc V: 23 H: 75 F:18
				849C64 C2 21       REP #$21               A:0326 X:CFA0 Y:A552 S:0122 D:0000 DB:86 nvMxdizc V: 23 H: 80 F:18
				849C66 B9 00 00    LDA $0000,Y   [86A552] A:0326 X:CFA0 Y:A552 S:0122 D:0000 DB:86 nvmxdizc V: 23 H: 84 F:18
				849C69 29 FF 00    AND #$00FF             A:FF00 X:CFA0 Y:A552 S:0122 D:0000 DB:86 Nvmxdizc V: 23 H: 93 F:18
				849C6C 89 80 00    BIT #$0080             A:0000 X:CFA0 Y:A552 S:0122 D:0000 DB:86 nvmxdiZc V: 23 H: 98 F:18
				849C6F F0 03       BEQ $0003     [849C74] A:0000 X:CFA0 Y:A552 S:0122 D:0000 DB:86 nvmxdiZc V: 23 H:102 F:18
				849C74 24 07       BIT $07       [000007] A:0000 X:CFA0 Y:A552 S:0122 D:0000 DB:86 nvmxdiZc V: 23 H:107 F:18
				849C76 50 04       BVC $0004     [849C7C] A:0000 X:CFA0 Y:A552 S:0122 D:0000 DB:86 nVmxdiZc V: 23 H:114 F:18
				849C78 49 FF FF    EOR #$FFFF             A:0000 X:CFA0 Y:A552 S:0122 D:0000 DB:86 nVmxdiZc V: 23 H:117 F:18
				849C7B 1A          INC                    A:FFFF X:CFA0 Y:A552 S:0122 D:0000 DB:86 NVmxdizc V: 23 H:121 F:18
				849C7C 85 0A       STA $0A       [00000A] A:0000 X:CFA0 Y:A552 S:0122 D:0000 DB:86 nVmxdiZc V: 23 H:124 F:18
				849C7E 64 10       STZ $10       [000010] A:0000 X:CFA0 Y:A552 S:0122 D:0000 DB:86 nVmxdiZc V: 23 H:131 F:18
				849C80 BD 00 00    LDA $0000,X   [86CFA0] A:0000 X:CFA0 Y:A552 S:0122 D:0000 DB:86 nVmxdiZc V: 23 H:148 F:18
				849C83 29 FF 00    AND #$00FF             A:01F3 X:CFA0 Y:A552 S:0122 D:0000 DB:86 nVmxdizc V: 23 H:157 F:18
				849C86 89 80 00    BIT #$0080             A:00F3 X:CFA0 Y:A552 S:0122 D:0000 DB:86 nVmxdizc V: 23 H:162 F:18
				849C89 F0 03       BEQ $0003     [849C8E] A:00F3 X:CFA0 Y:A552 S:0122 D:0000 DB:86 nVmxdizc V: 23 H:166 F:18
				849C8B 09 00 FF    ORA #$FF00             A:00F3 X:CFA0 Y:A552 S:0122 D:0000 DB:86 nVmxdizc V: 23 H:169 F:18
				849C8E 24 08       BIT $08       [000008] A:FFF3 X:CFA0 Y:A552 S:0122 D:0000 DB:86 NVmxdizc V: 23 H:174 F:18
				849C90 50 04       BVC $0004     [849C96] A:FFF3 X:CFA0 Y:A552 S:0122 D:0000 DB:86 nvmxdizc V: 23 H:181 F:18
				849C96 65 0C       ADC $0C       [00000C] A:FFF3 X:CFA0 Y:A552 S:0122 D:0000 DB:86 nvmxdizc V: 23 H:185 F:18
				849C98 38          SEC                    A:1D71 X:CFA0 Y:A552 S:0122 D:0000 DB:86 nvmxdizC V: 23 H:192 F:18
				849C99 E5 04       SBC $04       [000004] A:1D71 X:CFA0 Y:A552 S:0122 D:0000 DB:86 nvmxdizC V: 23 H:195 F:18
				849C9B 38          SEC                    A:0051 X:CFA0 Y:A552 S:0122 D:0000 DB:86 nvmxdizC V: 23 H:202 F:18
				849C9C E5 0A       SBC $0A       [00000A] A:0051 X:CFA0 Y:A552 S:0122 D:0000 DB:86 nvmxdizC V: 23 H:205 F:18
				849C9E 10 06       BPL $0006     [849CA6] A:0051 X:CFA0 Y:A552 S:0122 D:0000 DB:86 nvmxdizC V: 23 H:212 F:18
				849CA6 85 04       STA $04       [000004] A:0051 X:CFA0 Y:A552 S:0122 D:0000 DB:86 nvmxdizC V: 23 H:217 F:18
				849CA8 A5 00       LDA $00       [000000] A:0051 X:CFA0 Y:A552 S:0122 D:0000 DB:86 nvmxdizC V: 23 H:224 F:18
				849CAA 38          SEC                    A:0016 X:CFA0 Y:A552 S:0122 D:0000 DB:86 nvmxdizC V: 23 H:231 F:18
				849CAB E5 04       SBC $04       [000004] A:0016 X:CFA0 Y:A552 S:0122 D:0000 DB:86 nvmxdizC V: 23 H:234 F:18
				849CAD 1A          INC                    A:FFC5 X:CFA0 Y:A552 S:0122 D:0000 DB:86 Nvmxdizc V: 23 H:241 F:18
				849CAE 85 04       STA $04       [000004] A:FFC6 X:CFA0 Y:A552 S:0122 D:0000 DB:86 Nvmxdizc V: 23 H:244 F:18
				849CB0 24 0F       BIT $0F       [00000F] A:FFC6 X:CFA0 Y:A552 S:0122 D:0000 DB:86 Nvmxdizc V: 23 H:251 F:18
				849CB2 30 04       BMI $0004     [849CB8] A:FFC6 X:CFA0 Y:A552 S:0122 D:0000 DB:86 nvmxdizc V: 23 H:258 F:18
				849CB4 49 FF FF    EOR #$FFFF             A:FFC6 X:CFA0 Y:A552 S:0122 D:0000 DB:86 nvmxdizc V: 23 H:261 F:18
				849CB7 1A          INC                    A:0039 X:CFA0 Y:A552 S:0122 D:0000 DB:86 nvmxdizc V: 23 H:265 F:18
				849CB8 85 00       STA $00       [000000] A:003A X:CFA0 Y:A552 S:0122 D:0000 DB:86 nvmxdizc V: 23 H:268 F:18
				849CBA 90 45       BCC $0045     [849D01] A:003A X:CFA0 Y:A552 S:0122 D:0000 DB:86 nvmxdizc V: 23 H:275 F:18
				849D01 E2 20       SEP #$20               A:003A X:CFA0 Y:A552 S:0122 D:0000 DB:86 nvmxdizc V: 23 H:280 F:18
				849D03 2B          PLD                    A:003A X:CFA0 Y:A552 S:0122 D:0000 DB:86 nvMxdizc V: 23 H:284 F:18
				849D04 FA          PLX                    A:003A X:CFA0 Y:A552 S:0124 D:0E68 DB:86 nvMxdizc V: 23 H:293 F:18
				849D05 7A          PLY                    A:003A X:0BA8 Y:A552 S:0126 D:0E68 DB:86 nvMxdizc V: 23 H:301 F:18
				849D06 6B          RTL                    A:003A X:0BA8 Y:0028 S:0128 D:0E68 DB:86 nvMxdizc V: 23 H:310 F:18

			849B23 90 19       BCC $0019     [849B3E] A:003A X:0BA8 Y:0028 S:012B D:0E68 DB:86 nvMxdizc V: 23 H:320 F:18
			849B3E E2 10       SEP #$10               A:003A X:0BA8 Y:0028 S:012B D:0E68 DB:86 nvMxdizc V: 23 H:324 F:18
			849B40 A9 00       LDA #$00               A:003A X:00A8 Y:0028 S:012B D:0E68 DB:86 nvMXdizc V: 23 H:328 F:18
			849B42 6B          RTL                    A:0000 X:00A8 Y:0028 S:012B D:0E68 DB:86 nvMXdiZc V: 23 H:331 F:18

		889E28 5C B4 80 82 JML $8280B4   [8280B4] A:0000 X:00A8 Y:0028 S:012E D:0E68 DB:86 nvMXdiZc V: 24 H:  2 F:18			JML $8280B4 --> Jump to normal routine

		8280B4 C2 20       REP #$20               A:0000 X:00A8 Y:0028 S:012E D:0E68 DB:86 nvMXdiZc V: 24 H:  8 F:18
		8280B6 38          SEC                    A:0000 X:00A8 Y:0028 S:012E D:0E68 DB:86 nvmXdiZc V: 24 H: 12 F:18
		8280B7 A5 05       LDA $05       [000E6D] A:0000 X:00A8 Y:0028 S:012E D:0E68 DB:86 nvmXdiZC V: 24 H: 15 F:18
		8280B9 ED 4D 1E    SBC $1E4D     [861E4D] A:1D7E X:00A8 Y:0028 S:012E D:0E68 DB:86 nvmXdizC V: 24 H: 24 F:18
		8280BC 18          CLC                    A:007E X:00A8 Y:0028 S:012E D:0E68 DB:86 nvmXdizC V: 24 H: 32 F:18
		8280BD 69 20 00    ADC #$0020             A:007E X:00A8 Y:0028 S:012E D:0E68 DB:86 nvmXdizc V: 24 H: 35 F:18
		8280C0 C9 40 01    CMP #$0140             A:009E X:00A8 Y:0028 S:012E D:0E68 DB:86 nvmXdizc V: 24 H: 40 F:18
		8280C3 B0 0F       BCS $000F     [8280D4] A:009E X:00A8 Y:0028 S:012E D:0E68 DB:86 NvmXdizc V: 24 H: 44 F:18
		8280C5 38          SEC                    A:009E X:00A8 Y:0028 S:012E D:0E68 DB:86 NvmXdizc V: 24 H: 47 F:18
		8280C6 A5 08       LDA $08       [000E70] A:009E X:00A8 Y:0028 S:012E D:0E68 DB:86 NvmXdizC V: 24 H: 50 F:18
		8280C8 ED 50 1E    SBC $1E50     [861E50] A:03A2 X:00A8 Y:0028 S:012E D:0E68 DB:86 nvmXdizC V: 24 H: 59 F:18
		8280CB 18          CLC                    A:00A2 X:00A8 Y:0028 S:012E D:0E68 DB:86 nvmXdizC V: 24 H: 67 F:18
		8280CC 69 10 00    ADC #$0010             A:00A2 X:00A8 Y:0028 S:012E D:0E68 DB:86 nvmXdizc V: 24 H: 70 F:18
		8280CF C9 00 01    CMP #$0100             A:00B2 X:00A8 Y:0028 S:012E D:0E68 DB:86 nvmXdizc V: 24 H: 75 F:18
		8280D2 90 05       BCC $0005     [8280D9] A:00B2 X:00A8 Y:0028 S:012E D:0E68 DB:86 NvmXdizc V: 24 H: 79 F:18
		8280D9 E2 20       SEP #$20               A:00B2 X:00A8 Y:0028 S:012E D:0E68 DB:86 NvmXdizc V: 24 H: 84 F:18
		8280DB A9 81       LDA #$81               A:00B2 X:00A8 Y:0028 S:012E D:0E68 DB:86 NvMXdizc V: 24 H: 88 F:18
		8280DD 85 0E       STA $0E       [000E76] A:0081 X:00A8 Y:0028 S:012E D:0E68 DB:86 NvMXdizc V: 24 H: 91 F:18
		8280DF E2 30       SEP #$30               A:0081 X:00A8 Y:0028 S:012E D:0E68 DB:86 NvMXdizc V: 24 H: 98 F:18
		8280E1 A6 12       LDX $12       [000E7A] A:0081 X:00A8 Y:0028 S:012E D:0E68 DB:86 NvMXdizc V: 24 H:102 F:18
		8280E3 10 02       BPL $0002     [8280E7] A:0081 X:0004 Y:0028 S:012E D:0E68 DB:86 nvMXdizc V: 24 H:109 F:18
		8280E7 7C EA 80    JMP ($80EA,X) [8280EE] A:0081 X:0004 Y:0028 S:012E D:0E68 DB:86 nvMXdizc V: 24 H:113 F:18

		828135 AD EA 00    LDA $00EA     [8600EA] A:0081 X:0004 Y:0028 S:012E D:0E68 DB:86 nvMXdizc V: 24 H:122 F:18
		828138 C9 20       CMP #$20               A:0000 X:0004 Y:0028 S:012E D:0E68 DB:86 nvMXdiZc V: 24 H:129 F:18
		82813A B0 0D       BCS $000D     [828149] A:0000 X:0004 Y:0028 S:012E D:0E68 DB:86 NvMXdizc V: 24 H:132 F:18
		82813C 0A          ASL A                  A:0000 X:0004 Y:0028 S:012E D:0E68 DB:86 NvMXdizc V: 24 H:145 F:18
		82813D AA          TAX                    A:0000 X:0004 Y:0028 S:012E D:0E68 DB:86 nvMXdiZc V: 24 H:148 F:18
		82813E C2 20       REP #$20               A:0000 X:0000 Y:0028 S:012E D:0E68 DB:86 nvMXdiZc V: 24 H:151 F:18
		828140 7B          TDC                    A:0000 X:0000 Y:0028 S:012E D:0E68 DB:86 nvmXdiZc V: 24 H:155 F:18
		828141 9D E0 09    STA $09E0,X   [8609E0] A:0E68 X:0000 Y:0028 S:012E D:0E68 DB:86 nvmXdizc V: 24 H:158 F:18
		828144 E2 20       SEP #$20               A:0E68 X:0000 Y:0028 S:012E D:0E68 DB:86 nvmXdizc V: 24 H:168 F:18
		828146 EE EA 00    INC $00EA     [8600EA] A:0E68 X:0000 Y:0028 S:012E D:0E68 DB:86 nvMXdizc V: 24 H:173 F:18
		828149 6B          RTL                    A:0E68 X:0000 Y:0028 S:012E D:0E68 DB:86 nvMXdizc V: 24 H:183 F:18

	80FAAA 60          RTS                    A:0E68 X:0000 Y:0028 S:0131 D:0E68 DB:86 nvMXdizc V: 24 H:193 F:18

80D4F9 C2 21       REP #$21               A:0E68 X:0000 Y:0028 S:0133 D:0E68 DB:86 nvMXdizc V: 24 H:203 F:18
80D4FB 7B          TDC                    A:0E68 X:0000 Y:0028 S:0133 D:0E68 DB:86 nvmXdizc V: 24 H:208 F:18
80D4FC 69 40 00    ADC #$0040             A:0E68 X:0000 Y:0028 S:0133 D:0E68 DB:86 nvmXdizc V: 24 H:211 F:18
80D4FF C9 28 12    CMP #$1228             A:0EA8 X:0000 Y:0028 S:0133 D:0E68 DB:86 nvmXdizc V: 24 H:215 F:18
80D502 90 EB       BCC $00EB     [80D4EF] A:0EA8 X:0000 Y:0028 S:0133 D:0E68 DB:86 NvmXdizc V: 24 H:220 F:18
80D4EF 5B          TCD                    A:0EA8 X:0000 Y:0028 S:0133 D:0E68 DB:86 NvmXdizc V: 24 H:224 F:18
80D4F0 E2 30       SEP #$30               A:0EA8 X:0000 Y:0028 S:0133 D:0EA8 DB:86 nvmXdizc V: 24 H:227 F:18
80D4F2 A5 00       LDA $00       [000EA8] A:0EA8 X:0000 Y:0028 S:0133 D:0EA8 DB:86 nvMXdizc V: 24 H:232 F:18
80D4F4 F0 03       BEQ $0003     [80D4F9] A:0E00 X:0000 Y:0028 S:0133 D:0EA8 DB:86 nvMXdiZc V: 24 H:238 F:18
80D4F9 C2 21       REP #$21               A:0E00 X:0000 Y:0028 S:0133 D:0EA8 DB:86 nvMXdiZc V: 24 H:243 F:18
80D4FB 7B          TDC                    A:0E00 X:0000 Y:0028 S:0133 D:0EA8 DB:86 nvmXdiZc V: 24 H:247 F:18
80D4FC 69 40 00    ADC #$0040             A:0EA8 X:0000 Y:0028 S:0133 D:0EA8 DB:86 nvmXdizc V: 24 H:250 F:18
80D4FF C9 28 12    CMP #$1228             A:0EE8 X:0000 Y:0028 S:0133 D:0EA8 DB:86 nvmXdizc V: 24 H:255 F:18
80D502 90 EB       BCC $00EB     [80D4EF] A:0EE8 X:0000 Y:0028 S:0133 D:0EA8 DB:86 NvmXdizc V: 24 H:259 F:18
80D4EF 5B          TCD                    A:0EE8 X:0000 Y:0028 S:0133 D:0EA8 DB:86 NvmXdizc V: 24 H:264 F:18
80D4F0 E2 30       SEP #$30               A:0EE8 X:0000 Y:0028 S:0133 D:0EE8 DB:86 nvmXdizc V: 24 H:267 F:18
80D4F2 A5 00       LDA $00       [000EE8] A:0EE8 X:0000 Y:0028 S:0133 D:0EE8 DB:86 nvMXdizc V: 24 H:271 F:18
80D4F4 F0 03       BEQ $0003     [80D4F9] A:0E00 X:0000 Y:0028 S:0133 D:0EE8 DB:86 nvMXdiZc V: 24 H:278 F:18
80D4F9 C2 21       REP #$21               A:0E00 X:0000 Y:0028 S:0133 D:0EE8 DB:86 nvMXdiZc V: 24 H:282 F:18
80D4FB 7B          TDC                    A:0E00 X:0000 Y:0028 S:0133 D:0EE8 DB:86 nvmXdiZc V: 24 H:287 F:18
80D4FC 69 40 00    ADC #$0040             A:0EE8 X:0000 Y:0028 S:0133 D:0EE8 DB:86 nvmXdizc V: 24 H:290 F:18
80D4FF C9 28 12    CMP #$1228             A:0F28 X:0000 Y:0028 S:0133 D:0EE8 DB:86 nvmXdizc V: 24 H:294 F:18
80D502 90 EB       BCC $00EB     [80D4EF] A:0F28 X:0000 Y:0028 S:0133 D:0EE8 DB:86 NvmXdizc V: 24 H:299 F:18
80D4EF 5B          TCD                    A:0F28 X:0000 Y:0028 S:0133 D:0EE8 DB:86 NvmXdizc V: 24 H:303 F:18
80D4F0 E2 30       SEP #$30               A:0F28 X:0000 Y:0028 S:0133 D:0F28 DB:86 nvmXdizc V: 24 H:306 F:18
80D4F2 A5 00       LDA $00       [000F28] A:0F28 X:0000 Y:0028 S:0133 D:0F28 DB:86 nvMXdizc V: 24 H:311 F:18
80D4F4 F0 03       BEQ $0003     [80D4F9] A:0F00 X:0000 Y:0028 S:0133 D:0F28 DB:86 nvMXdiZc V: 24 H:317 F:18
80D4F9 C2 21       REP #$21               A:0F00 X:0000 Y:0028 S:0133 D:0F28 DB:86 nvMXdiZc V: 24 H:322 F:18
80D4FB 7B          TDC                    A:0F00 X:0000 Y:0028 S:0133 D:0F28 DB:86 nvmXdiZc V: 24 H:326 F:18
80D4FC 69 40 00    ADC #$0040             A:0F28 X:0000 Y:0028 S:0133 D:0F28 DB:86 nvmXdizc V: 24 H:328 F:18
80D4FF C9 28 12    CMP #$1228             A:0F68 X:0000 Y:0028 S:0133 D:0F28 DB:86 nvmXdizc V: 24 H:333 F:18
80D502 90 EB       BCC $00EB     [80D4EF] A:0F68 X:0000 Y:0028 S:0133 D:0F28 DB:86 NvmXdizc V: 24 H:337 F:18
80D4EF 5B          TCD                    A:0F68 X:0000 Y:0028 S:0133 D:0F28 DB:86 NvmXdizc V: 25 H:  2 F:18
80D4F0 E2 30       SEP #$30               A:0F68 X:0000 Y:0028 S:0133 D:0F68 DB:86 nvmXdizc V: 25 H:  5 F:18
80D4F2 A5 00       LDA $00       [000F68] A:0F68 X:0000 Y:0028 S:0133 D:0F68 DB:86 nvMXdizc V: 25 H:  9 F:18
80D4F4 F0 03       BEQ $0003     [80D4F9] A:0F00 X:0000 Y:0028 S:0133 D:0F68 DB:86 nvMXdiZc V: 25 H: 16 F:18
80D4F9 C2 21       REP #$21               A:0F00 X:0000 Y:0028 S:0133 D:0F68 DB:86 nvMXdiZc V: 25 H: 20 F:18
80D4FB 7B          TDC                    A:0F00 X:0000 Y:0028 S:0133 D:0F68 DB:86 nvmXdiZc V: 25 H: 25 F:18
80D4FC 69 40 00    ADC #$0040             A:0F68 X:0000 Y:0028 S:0133 D:0F68 DB:86 nvmXdizc V: 25 H: 28 F:18
80D4FF C9 28 12    CMP #$1228             A:0FA8 X:0000 Y:0028 S:0133 D:0F68 DB:86 nvmXdizc V: 25 H: 32 F:18
80D502 90 EB       BCC $00EB     [80D4EF] A:0FA8 X:0000 Y:0028 S:0133 D:0F68 DB:86 NvmXdizc V: 25 H: 37 F:18
80D4EF 5B          TCD                    A:0FA8 X:0000 Y:0028 S:0133 D:0F68 DB:86 NvmXdizc V: 25 H: 41 F:18
80D4F0 E2 30       SEP #$30               A:0FA8 X:0000 Y:0028 S:0133 D:0FA8 DB:86 nvmXdizc V: 25 H: 44 F:18
80D4F2 A5 00       LDA $00       [000FA8] A:0FA8 X:0000 Y:0028 S:0133 D:0FA8 DB:86 nvMXdizc V: 25 H: 49 F:18
80D4F4 F0 03       BEQ $0003     [80D4F9] A:0F00 X:0000 Y:0028 S:0133 D:0FA8 DB:86 nvMXdiZc V: 25 H: 55 F:18
80D4F9 C2 21       REP #$21               A:0F00 X:0000 Y:0028 S:0133 D:0FA8 DB:86 nvMXdiZc V: 25 H: 60 F:18
80D4FB 7B          TDC                    A:0F00 X:0000 Y:0028 S:0133 D:0FA8 DB:86 nvmXdiZc V: 25 H: 64 F:18
80D4FC 69 40 00    ADC #$0040             A:0FA8 X:0000 Y:0028 S:0133 D:0FA8 DB:86 nvmXdizc V: 25 H: 67 F:18
80D4FF C9 28 12    CMP #$1228             A:0FE8 X:0000 Y:0028 S:0133 D:0FA8 DB:86 nvmXdizc V: 25 H: 72 F:18
80D502 90 EB       BCC $00EB     [80D4EF] A:0FE8 X:0000 Y:0028 S:0133 D:0FA8 DB:86 NvmXdizc V: 25 H: 76 F:18
80D4EF 5B          TCD                    A:0FE8 X:0000 Y:0028 S:0133 D:0FA8 DB:86 NvmXdizc V: 25 H: 81 F:18
80D4F0 E2 30       SEP #$30               A:0FE8 X:0000 Y:0028 S:0133 D:0FE8 DB:86 nvmXdizc V: 25 H: 84 F:18
80D4F2 A5 00       LDA $00       [000FE8] A:0FE8 X:0000 Y:0028 S:0133 D:0FE8 DB:86 nvMXdizc V: 25 H: 88 F:18
80D4F4 F0 03       BEQ $0003     [80D4F9] A:0F00 X:0000 Y:0028 S:0133 D:0FE8 DB:86 nvMXdiZc V: 25 H: 95 F:18
80D4F9 C2 21       REP #$21               A:0F00 X:0000 Y:0028 S:0133 D:0FE8 DB:86 nvMXdiZc V: 25 H: 99 F:18
80D4FB 7B          TDC                    A:0F00 X:0000 Y:0028 S:0133 D:0FE8 DB:86 nvmXdiZc V: 25 H:104 F:18
80D4FC 69 40 00    ADC #$0040             A:0FE8 X:0000 Y:0028 S:0133 D:0FE8 DB:86 nvmXdizc V: 25 H:107 F:18
80D4FF C9 28 12    CMP #$1228             A:1028 X:0000 Y:0028 S:0133 D:0FE8 DB:86 nvmXdizc V: 25 H:111 F:18
80D502 90 EB       BCC $00EB     [80D4EF] A:1028 X:0000 Y:0028 S:0133 D:0FE8 DB:86 NvmXdizc V: 25 H:116 F:18
80D4EF 5B          TCD                    A:1028 X:0000 Y:0028 S:0133 D:0FE8 DB:86 NvmXdizc V: 25 H:120 F:18
80D4F0 E2 30       SEP #$30               A:1028 X:0000 Y:0028 S:0133 D:1028 DB:86 nvmXdizc V: 25 H:123 F:18
80D4F2 A5 00       LDA $00       [001028] A:1028 X:0000 Y:0028 S:0133 D:1028 DB:86 nvMXdizc V: 25 H:128 F:18
80D4F4 F0 03       BEQ $0003     [80D4F9] A:1000 X:0000 Y:0028 S:0133 D:1028 DB:86 nvMXdiZc V: 25 H:144 F:18
80D4F9 C2 21       REP #$21               A:1000 X:0000 Y:0028 S:0133 D:1028 DB:86 nvMXdiZc V: 25 H:149 F:18
80D4FB 7B          TDC                    A:1000 X:0000 Y:0028 S:0133 D:1028 DB:86 nvmXdiZc V: 25 H:153 F:18
80D4FC 69 40 00    ADC #$0040             A:1028 X:0000 Y:0028 S:0133 D:1028 DB:86 nvmXdizc V: 25 H:156 F:18
80D4FF C9 28 12    CMP #$1228             A:1068 X:0000 Y:0028 S:0133 D:1028 DB:86 nvmXdizc V: 25 H:161 F:18
80D502 90 EB       BCC $00EB     [80D4EF] A:1068 X:0000 Y:0028 S:0133 D:1028 DB:86 NvmXdizc V: 25 H:165 F:18
80D4EF 5B          TCD                    A:1068 X:0000 Y:0028 S:0133 D:1028 DB:86 NvmXdizc V: 25 H:170 F:18
80D4F0 E2 30       SEP #$30               A:1068 X:0000 Y:0028 S:0133 D:1068 DB:86 nvmXdizc V: 25 H:173 F:18
80D4F2 A5 00       LDA $00       [001068] A:1068 X:0000 Y:0028 S:0133 D:1068 DB:86 nvMXdizc V: 25 H:177 F:18
80D4F4 F0 03       BEQ $0003     [80D4F9] A:1000 X:0000 Y:0028 S:0133 D:1068 DB:86 nvMXdiZc V: 25 H:184 F:18
80D4F9 C2 21       REP #$21               A:1000 X:0000 Y:0028 S:0133 D:1068 DB:86 nvMXdiZc V: 25 H:188 F:18
80D4FB 7B          TDC                    A:1000 X:0000 Y:0028 S:0133 D:1068 DB:86 nvmXdiZc V: 25 H:193 F:18
80D4FC 69 40 00    ADC #$0040             A:1068 X:0000 Y:0028 S:0133 D:1068 DB:86 nvmXdizc V: 25 H:196 F:18
80D4FF C9 28 12    CMP #$1228             A:10A8 X:0000 Y:0028 S:0133 D:1068 DB:86 nvmXdizc V: 25 H:200 F:18
80D502 90 EB       BCC $00EB     [80D4EF] A:10A8 X:0000 Y:0028 S:0133 D:1068 DB:86 NvmXdizc V: 25 H:205 F:18
80D4EF 5B          TCD                    A:10A8 X:0000 Y:0028 S:0133 D:1068 DB:86 NvmXdizc V: 25 H:209 F:18
80D4F0 E2 30       SEP #$30               A:10A8 X:0000 Y:0028 S:0133 D:10A8 DB:86 nvmXdizc V: 25 H:212 F:18
80D4F2 A5 00       LDA $00       [0010A8] A:10A8 X:0000 Y:0028 S:0133 D:10A8 DB:86 nvMXdizc V: 25 H:217 F:18
80D4F4 F0 03       BEQ $0003     [80D4F9] A:1000 X:0000 Y:0028 S:0133 D:10A8 DB:86 nvMXdiZc V: 25 H:223 F:18
80D4F9 C2 21       REP #$21               A:1000 X:0000 Y:0028 S:0133 D:10A8 DB:86 nvMXdiZc V: 25 H:228 F:18
80D4FB 7B          TDC                    A:1000 X:0000 Y:0028 S:0133 D:10A8 DB:86 nvmXdiZc V: 25 H:232 F:18
80D4FC 69 40 00    ADC #$0040             A:10A8 X:0000 Y:0028 S:0133 D:10A8 DB:86 nvmXdizc V: 25 H:235 F:18
80D4FF C9 28 12    CMP #$1228             A:10E8 X:0000 Y:0028 S:0133 D:10A8 DB:86 nvmXdizc V: 25 H:240 F:18
80D502 90 EB       BCC $00EB     [80D4EF] A:10E8 X:0000 Y:0028 S:0133 D:10A8 DB:86 NvmXdizc V: 25 H:244 F:18
80D4EF 5B          TCD                    A:10E8 X:0000 Y:0028 S:0133 D:10A8 DB:86 NvmXdizc V: 25 H:249 F:18
80D4F0 E2 30       SEP #$30               A:10E8 X:0000 Y:0028 S:0133 D:10E8 DB:86 nvmXdizc V: 25 H:252 F:18
80D4F2 A5 00       LDA $00       [0010E8] A:10E8 X:0000 Y:0028 S:0133 D:10E8 DB:86 nvMXdizc V: 25 H:256 F:18
80D4F4 F0 03       BEQ $0003     [80D4F9] A:1000 X:0000 Y:0028 S:0133 D:10E8 DB:86 nvMXdiZc V: 25 H:263 F:18
80D4F9 C2 21       REP #$21               A:1000 X:0000 Y:0028 S:0133 D:10E8 DB:86 nvMXdiZc V: 25 H:267 F:18
